"","date","COMID","name"
"9817",2017-11-01,20365913,"rainbow trout"
"9818",2017-05-07,20364887,"least bell's vireo"
"9819",2017-05-17,20364887,"least bell's vireo"
"9820",2017-05-29,20364887,"least bell's vireo"
"9821",2017-06-08,20364887,"least bell's vireo"
"9822",2017-06-19,20364887,"least bell's vireo"
"9823",2017-06-29,20364887,"least bell's vireo"
"9824",2017-07-10,20364887,"least bell's vireo"
"9825",2017-07-20,20364887,"least bell's vireo"
"9826",2005-03-01,20365151,"rainbow trout"
"9828",2005-06-01,20365151,"rainbow trout"
"9830",2005-11-01,20365151,"rainbow trout"
"9832",2012-03-01,20365151,"rainbow trout"
"9834",2012-06-01,20365151,"rainbow trout"
"9836",2012-11-01,20365151,"rainbow trout"
"9838",2013-03-01,20365151,"rainbow trout"
"9840",2013-06-01,20365151,"rainbow trout"
"9842",2013-11-01,20365151,"rainbow trout"
"9844",2014-03-01,20365151,"rainbow trout"
"9846",2014-06-01,20365151,"rainbow trout"
"9848",2014-11-01,20365151,"rainbow trout"
"9850",2015-03-01,20365151,"rainbow trout"
"9852",2015-06-01,20365151,"rainbow trout"
"9854",2015-11-01,20365151,"rainbow trout"
"9856",2016-03-01,20365151,"rainbow trout"
"9858",2016-06-01,20365151,"rainbow trout"
"9860",2016-11-01,20365151,"rainbow trout"
"9862",2017-03-01,20365151,"rainbow trout"
"9864",2017-06-01,20365151,"rainbow trout"
"9866",2017-11-01,20365151,"rainbow trout"
"9868",2001-03-01,20365167,"rainbow trout"
"9869",2001-06-01,20365167,"rainbow trout"
"9870",2001-11-01,20365167,"rainbow trout"
"9871",2002-03-01,20365167,"rainbow trout"
"9872",2002-06-01,20365167,"rainbow trout"
"9873",2002-11-01,20365167,"rainbow trout"
"9874",2003-03-01,20365167,"rainbow trout"
"9875",2003-06-01,20365167,"rainbow trout"
"9876",2003-11-01,20365167,"rainbow trout"
"9877",2004-03-01,20365167,"rainbow trout"
"9878",2004-06-01,20365167,"rainbow trout"
"9879",2004-11-01,20365167,"rainbow trout"
"9880",2005-03-01,20365167,"rainbow trout"
"9881",2005-06-01,20365167,"rainbow trout"
"9882",2005-11-01,20365167,"rainbow trout"
"9883",2006-03-01,20365167,"rainbow trout"
"9884",2006-06-01,20365167,"rainbow trout"
"9885",2006-11-01,20365167,"rainbow trout"
"9886",2007-03-01,20365167,"rainbow trout"
"9887",2007-06-01,20365167,"rainbow trout"
"9888",2007-11-01,20365167,"rainbow trout"
"9889",2008-03-01,20365167,"rainbow trout"
"9890",2008-06-01,20365167,"rainbow trout"
"9891",2008-11-01,20365167,"rainbow trout"
"9892",2009-03-01,20365167,"rainbow trout"
"9893",2009-06-01,20365167,"rainbow trout"
"9894",2009-11-01,20365167,"rainbow trout"
"9895",2010-03-01,20365167,"rainbow trout"
"9896",2010-06-01,20365167,"rainbow trout"
"9897",2010-11-01,20365167,"rainbow trout"
"9898",2011-03-01,20365167,"rainbow trout"
"9899",2011-06-01,20365167,"rainbow trout"
"9900",2011-11-01,20365167,"rainbow trout"
"9901",2012-03-01,20365167,"rainbow trout"
"9902",2012-06-01,20365167,"rainbow trout"
"9903",2012-11-01,20365167,"rainbow trout"
"9904",2013-03-01,20365167,"rainbow trout"
"9905",2013-06-01,20365167,"rainbow trout"
"9906",2013-11-01,20365167,"rainbow trout"
"9907",2014-03-01,20365167,"rainbow trout"
"9908",2014-06-01,20365167,"rainbow trout"
"9909",2014-11-01,20365167,"rainbow trout"
"9910",2015-03-01,20365167,"rainbow trout"
"9911",2015-06-01,20365167,"rainbow trout"
"9912",2015-11-01,20365167,"rainbow trout"
"9913",2016-03-01,20365167,"rainbow trout"
"9914",2016-06-01,20365167,"rainbow trout"
"9915",2016-11-01,20365167,"rainbow trout"
"9916",2017-03-01,20365167,"rainbow trout"
"9917",2017-06-01,20365167,"rainbow trout"
"9918",2017-11-01,20365167,"rainbow trout"
"9919",2018-04-03,20365167,"arroyo chub"
"9920",2018-03-06,20365167,"arroyo chub"
"9921",2018-02-06,20365167,"arroyo chub"
"9922",2018-01-16,20365167,"arroyo chub"
"9923",2017-12-12,20365167,"arroyo chub"
"9924",2017-11-08,20365167,"arroyo chub"
"9925",2017-10-10,20365167,"arroyo chub"
"9926",2017-09-12,20365167,"arroyo chub"
"9927",2017-08-16,20365167,"arroyo chub"
"9928",2017-07-18,20365167,"arroyo chub"
"9929",2017-06-13,20365167,"arroyo chub"
"9930",2017-05-09,20365167,"arroyo chub"
"9931",2017-04-11,20365167,"arroyo chub"
"9932",2017-03-07,20365167,"arroyo chub"
"9933",2017-02-14,20365167,"arroyo chub"
"9934",2017-01-17,20365167,"arroyo chub"
"9935",2016-12-14,20365167,"arroyo chub"
"9936",2016-11-08,20365167,"arroyo chub"
"9937",2016-10-11,20365167,"arroyo chub"
"9938",2016-09-14,20365167,"arroyo chub"
"9939",2016-08-17,20365167,"arroyo chub"
"9940",2016-07-19,20365167,"arroyo chub"
"9941",2016-06-22,20365167,"arroyo chub"
"9942",2016-05-25,20365167,"arroyo chub"
"9943",2016-04-27,20365167,"arroyo chub"
"9944",2016-03-30,20365167,"arroyo chub"
"9945",2016-03-02,20365167,"arroyo chub"
"9946",2016-02-09,20365167,"arroyo chub"
"9947",2016-01-14,20365167,"arroyo chub"
"9948",2015-12-02,20365167,"arroyo chub"
"9949",2015-11-03,20365167,"arroyo chub"
"9950",2015-10-06,20365167,"arroyo chub"
"9951",2015-09-09,20365167,"arroyo chub"
"9952",2015-08-12,20365167,"arroyo chub"
"9953",2015-07-08,20365167,"arroyo chub"
"9954",2015-06-09,20365167,"arroyo chub"
"9955",2015-05-13,20365167,"arroyo chub"
"9956",2015-04-09,20365167,"arroyo chub"
"9957",2015-03-04,20365167,"arroyo chub"
"9958",2015-02-10,20365167,"arroyo chub"
"9959",2015-01-14,20365167,"arroyo chub"
"9960",2014-12-10,20365167,"arroyo chub"
"9961",2014-11-12,20365167,"arroyo chub"
"9962",2014-10-15,20365167,"arroyo chub"
"9963",2014-09-03,20365167,"arroyo chub"
"9964",2014-08-06,20365167,"arroyo chub"
"9965",2014-07-08,20365167,"arroyo chub"
"9966",2014-06-04,20365167,"arroyo chub"
"9967",2014-04-30,20365167,"arroyo chub"
"9968",2014-04-01,20365167,"arroyo chub"
"9969",2014-03-12,20365167,"arroyo chub"
"9970",2014-02-05,20365167,"arroyo chub"
"9971",2014-01-08,20365167,"arroyo chub"
"9972",2013-12-11,20365167,"arroyo chub"
"9973",2013-11-13,20365167,"arroyo chub"
"9974",2013-10-16,20365167,"arroyo chub"
"9975",2013-09-11,20365167,"arroyo chub"
"9976",2013-08-06,20365167,"arroyo chub"
"9977",2013-07-10,20365167,"arroyo chub"
"9978",2013-06-12,20365167,"arroyo chub"
"9979",2013-05-15,20365167,"arroyo chub"
"9980",2013-04-17,20365167,"arroyo chub"
"9981",2013-03-07,20365167,"arroyo chub"
"9982",2013-02-12,20365167,"arroyo chub"
"9983",2013-01-15,20365167,"arroyo chub"
"9984",2012-12-12,20365167,"arroyo chub"
"9985",2012-11-13,20365167,"arroyo chub"
"9986",2012-10-16,20365167,"arroyo chub"
"9987",2012-09-11,20365167,"arroyo chub"
"9988",2012-08-15,20365167,"arroyo chub"
"9989",2012-07-16,20365167,"arroyo chub"
"9990",2012-07-11,20365167,"arroyo chub"
"9991",2012-06-05,20365167,"arroyo chub"
"9992",2012-05-16,20365167,"arroyo chub"
"9993",2012-04-09,20365167,"arroyo chub"
"9994",2012-03-14,20365167,"arroyo chub"
"9995",2012-02-22,20365167,"arroyo chub"
"9996",2012-01-11,20365167,"arroyo chub"
"9997",2011-12-19,20365167,"arroyo chub"
"9998",2011-11-10,20365167,"arroyo chub"
"9999",2011-10-18,20365167,"arroyo chub"
"10000",2011-09-21,20365167,"arroyo chub"
"10001",2011-08-16,20365167,"arroyo chub"
"10002",2011-07-13,20365167,"arroyo chub"
"10003",2011-06-15,20365167,"arroyo chub"
"10004",2011-05-27,20365167,"arroyo chub"
"10005",2011-04-20,20365167,"arroyo chub"
"10006",2011-02-09,20365167,"arroyo chub"
"10007",2010-12-13,20365167,"arroyo chub"
"10008",2010-11-10,20365167,"arroyo chub"
"10009",2010-10-13,20365167,"arroyo chub"
"10010",2010-09-14,20365167,"arroyo chub"
"10011",2010-08-17,20365167,"arroyo chub"
"10012",2010-07-06,20365167,"arroyo chub"
"10013",2010-06-22,20365167,"arroyo chub"
"10014",2010-05-18,20365167,"arroyo chub"
"10015",2010-04-19,20365167,"arroyo chub"
"10016",2009-11-24,20365167,"arroyo chub"
"10017",2009-10-20,20365167,"arroyo chub"
"10018",2009-09-22,20365167,"arroyo chub"
"10019",2009-08-18,20365167,"arroyo chub"
"10020",2009-07-28,20365167,"arroyo chub"
"10021",2008-10-15,20365167,"arroyo chub"
"10022",2008-09-09,20365167,"arroyo chub"
"10023",2008-07-15,20365167,"arroyo chub"
"10024",2008-06-10,20365167,"arroyo chub"
"10025",2007-11-14,20365167,"arroyo chub"
"10026",2007-10-15,20365167,"arroyo chub"
"10027",2007-09-04,20365167,"arroyo chub"
"10028",2007-06-19,20365167,"arroyo chub"
"10029",2007-05-15,20365167,"arroyo chub"
"10030",2007-04-17,20365167,"arroyo chub"
"10031",2007-03-07,20365167,"arroyo chub"
"10032",2007-02-12,20365167,"arroyo chub"
"10033",2006-10-17,20365167,"arroyo chub"
"10034",2006-09-13,20365167,"arroyo chub"
"10035",2006-08-15,20365167,"arroyo chub"
"10036",2006-07-18,20365167,"arroyo chub"
"10037",2006-05-16,20365167,"arroyo chub"
"10038",2006-04-18,20365167,"arroyo chub"
"10039",2006-02-21,20365167,"arroyo chub"
"10040",2006-01-11,20365167,"arroyo chub"
"10041",2005-12-13,20365167,"arroyo chub"
"10042",2005-11-15,20365167,"arroyo chub"
"10043",2005-10-11,20365167,"arroyo chub"
"10044",2005-09-21,20365167,"arroyo chub"
"10045",2005-08-08,20365167,"arroyo chub"
"10046",2005-07-12,20365167,"arroyo chub"
"10047",2005-06-21,20365167,"arroyo chub"
"10048",2004-09-02,20365167,"arroyo chub"
"10049",2018-04-03,20365167,"rainbow trout"
"10050",2018-03-06,20365167,"rainbow trout"
"10051",2018-02-06,20365167,"rainbow trout"
"10052",2018-01-16,20365167,"rainbow trout"
"10053",2017-12-12,20365167,"rainbow trout"
"10054",2017-11-08,20365167,"rainbow trout"
"10055",2017-10-10,20365167,"rainbow trout"
"10056",2017-09-12,20365167,"rainbow trout"
"10057",2017-08-16,20365167,"rainbow trout"
"10058",2017-07-18,20365167,"rainbow trout"
"10059",2017-06-13,20365167,"rainbow trout"
"10060",2017-05-09,20365167,"rainbow trout"
"10061",2017-04-11,20365167,"rainbow trout"
"10062",2017-03-07,20365167,"rainbow trout"
"10063",2017-02-14,20365167,"rainbow trout"
"10064",2017-01-17,20365167,"rainbow trout"
"10065",2016-12-14,20365167,"rainbow trout"
"10066",2016-11-08,20365167,"rainbow trout"
"10067",2016-10-11,20365167,"rainbow trout"
"10068",2016-09-14,20365167,"rainbow trout"
"10069",2016-08-17,20365167,"rainbow trout"
"10070",2016-07-19,20365167,"rainbow trout"
"10071",2016-06-22,20365167,"rainbow trout"
"10072",2016-05-25,20365167,"rainbow trout"
"10073",2016-04-27,20365167,"rainbow trout"
"10074",2016-03-30,20365167,"rainbow trout"
"10075",2016-03-02,20365167,"rainbow trout"
"10076",2016-02-09,20365167,"rainbow trout"
"10077",2016-01-14,20365167,"rainbow trout"
"10078",2015-12-02,20365167,"rainbow trout"
"10079",2015-11-03,20365167,"rainbow trout"
"10080",2015-10-06,20365167,"rainbow trout"
"10081",2015-09-09,20365167,"rainbow trout"
"10082",2015-08-12,20365167,"rainbow trout"
"10083",2015-07-08,20365167,"rainbow trout"
"10084",2015-06-09,20365167,"rainbow trout"
"10085",2015-05-13,20365167,"rainbow trout"
"10086",2015-04-09,20365167,"rainbow trout"
"10087",2015-03-04,20365167,"rainbow trout"
"10088",2015-02-10,20365167,"rainbow trout"
"10089",2015-01-14,20365167,"rainbow trout"
"10090",2014-12-10,20365167,"rainbow trout"
"10091",2014-11-12,20365167,"rainbow trout"
"10092",2014-10-15,20365167,"rainbow trout"
"10093",2014-09-03,20365167,"rainbow trout"
"10094",2014-08-06,20365167,"rainbow trout"
"10095",2014-07-08,20365167,"rainbow trout"
"10096",2014-06-04,20365167,"rainbow trout"
"10097",2014-05-15,20365167,"rainbow trout"
"10098",2014-04-30,20365167,"rainbow trout"
"10099",2014-04-01,20365167,"rainbow trout"
"10100",2014-03-12,20365167,"rainbow trout"
"10101",2014-02-05,20365167,"rainbow trout"
"10102",2014-01-08,20365167,"rainbow trout"
"10103",2013-12-11,20365167,"rainbow trout"
"10104",2013-11-13,20365167,"rainbow trout"
"10105",2013-10-16,20365167,"rainbow trout"
"10106",2013-09-11,20365167,"rainbow trout"
"10107",2013-08-06,20365167,"rainbow trout"
"10108",2013-07-10,20365167,"rainbow trout"
"10109",2013-06-12,20365167,"rainbow trout"
"10110",2013-05-15,20365167,"rainbow trout"
"10111",2013-04-17,20365167,"rainbow trout"
"10112",2013-03-07,20365167,"rainbow trout"
"10113",2013-02-12,20365167,"rainbow trout"
"10114",2013-01-15,20365167,"rainbow trout"
"10115",2012-12-12,20365167,"rainbow trout"
"10116",2012-11-13,20365167,"rainbow trout"
"10117",2012-10-16,20365167,"rainbow trout"
"10118",2012-09-11,20365167,"rainbow trout"
"10119",2012-08-15,20365167,"rainbow trout"
"10120",2012-07-16,20365167,"rainbow trout"
"10121",2012-07-11,20365167,"rainbow trout"
"10122",2012-06-05,20365167,"rainbow trout"
"10123",2012-05-16,20365167,"rainbow trout"
"10124",2012-04-09,20365167,"rainbow trout"
"10125",2012-03-14,20365167,"rainbow trout"
"10126",2012-02-22,20365167,"rainbow trout"
"10127",2012-01-11,20365167,"rainbow trout"
"10128",2011-12-19,20365167,"rainbow trout"
"10129",2011-11-10,20365167,"rainbow trout"
"10130",2011-10-18,20365167,"rainbow trout"
"10131",2011-09-21,20365167,"rainbow trout"
"10132",2011-08-16,20365167,"rainbow trout"
"10133",2011-07-13,20365167,"rainbow trout"
"10134",2011-06-15,20365167,"rainbow trout"
"10135",2011-05-27,20365167,"rainbow trout"
"10136",2011-04-20,20365167,"rainbow trout"
"10137",2011-02-09,20365167,"rainbow trout"
"10138",2010-12-13,20365167,"rainbow trout"
"10139",2010-11-10,20365167,"rainbow trout"
"10140",2010-10-13,20365167,"rainbow trout"
"10141",2010-09-14,20365167,"rainbow trout"
"10142",2010-08-17,20365167,"rainbow trout"
"10143",2010-07-06,20365167,"rainbow trout"
"10144",2010-06-22,20365167,"rainbow trout"
"10145",2010-05-18,20365167,"rainbow trout"
"10146",2010-04-19,20365167,"rainbow trout"
"10147",2009-11-24,20365167,"rainbow trout"
"10148",2009-10-20,20365167,"rainbow trout"
"10149",2009-09-22,20365167,"rainbow trout"
"10150",2009-08-18,20365167,"rainbow trout"
"10151",2009-07-28,20365167,"rainbow trout"
"10152",2008-10-15,20365167,"rainbow trout"
"10153",2008-09-09,20365167,"rainbow trout"
"10154",2008-07-15,20365167,"rainbow trout"
"10155",2008-06-10,20365167,"rainbow trout"
"10156",2007-11-14,20365167,"rainbow trout"
"10157",2007-10-15,20365167,"rainbow trout"
"10158",2007-09-04,20365167,"rainbow trout"
"10159",2007-06-19,20365167,"rainbow trout"
"10160",2007-05-15,20365167,"rainbow trout"
"10161",2007-04-17,20365167,"rainbow trout"
"10162",2007-03-07,20365167,"rainbow trout"
"10163",2007-02-12,20365167,"rainbow trout"
"10164",2006-10-17,20365167,"rainbow trout"
"10165",2006-09-13,20365167,"rainbow trout"
"10166",2006-08-15,20365167,"rainbow trout"
"10167",2006-07-18,20365167,"rainbow trout"
"10168",2006-05-16,20365167,"rainbow trout"
"10169",2006-04-18,20365167,"rainbow trout"
"10170",2006-02-21,20365167,"rainbow trout"
"10171",2006-01-11,20365167,"rainbow trout"
"10172",2005-12-13,20365167,"rainbow trout"
"10173",2005-11-15,20365167,"rainbow trout"
"10174",2005-10-11,20365167,"rainbow trout"
"10175",2005-09-21,20365167,"rainbow trout"
"10176",2005-08-08,20365167,"rainbow trout"
"10177",2005-07-12,20365167,"rainbow trout"
"10178",2005-06-21,20365167,"rainbow trout"
"10179",2004-09-02,20365167,"rainbow trout"
"10180",2018-04-04,20365167,"southwestern pond turtle"
"10181",2018-04-03,20365167,"southwestern pond turtle"
"10183",2017-12-12,20365167,"southwestern pond turtle"
"10184",2017-10-10,20365167,"southwestern pond turtle"
"10185",2017-09-12,20365167,"southwestern pond turtle"
"10186",2017-04-11,20365167,"southwestern pond turtle"
"10187",2017-02-14,20365167,"southwestern pond turtle"
"10188",2017-01-17,20365167,"southwestern pond turtle"
"10189",2016-12-14,20365167,"southwestern pond turtle"
"10190",2016-11-09,20365167,"southwestern pond turtle"
"10191",2016-10-12,20365167,"southwestern pond turtle"
"10192",2016-09-14,20365167,"southwestern pond turtle"
"10193",2016-06-22,20365167,"southwestern pond turtle"
"10195",2016-05-25,20365167,"southwestern pond turtle"
"10196",2016-03-30,20365167,"southwestern pond turtle"
"10198",2016-03-29,20365167,"southwestern pond turtle"
"10199",2016-03-02,20365167,"southwestern pond turtle"
"10203",2016-02-09,20365167,"southwestern pond turtle"
"10205",2016-01-14,20365167,"southwestern pond turtle"
"10208",2015-11-03,20365167,"southwestern pond turtle"
"10209",2015-10-07,20365167,"southwestern pond turtle"
"10210",2015-10-06,20365167,"southwestern pond turtle"
"10212",2015-08-09,20365167,"southwestern pond turtle"
"10213",2015-06-09,20365167,"southwestern pond turtle"
"10215",2015-05-13,20365167,"southwestern pond turtle"
"10216",2015-05-12,20365167,"southwestern pond turtle"
"10217",2015-04-09,20365167,"southwestern pond turtle"
"10219",2015-04-07,20365167,"southwestern pond turtle"
"10220",2015-03-04,20365167,"southwestern pond turtle"
"10221",2015-01-14,20365167,"southwestern pond turtle"
"10222",2014-11-12,20365167,"southwestern pond turtle"
"10223",2014-09-03,20365167,"southwestern pond turtle"
"10225",2014-08-05,20365167,"southwestern pond turtle"
"10226",2014-07-08,20365167,"southwestern pond turtle"
"10227",2014-06-03,20365167,"southwestern pond turtle"
"10228",2014-04-30,20365167,"southwestern pond turtle"
"10230",2014-04-01,20365167,"southwestern pond turtle"
"10233",2014-03-12,20365167,"southwestern pond turtle"
"10236",2014-02-05,20365167,"southwestern pond turtle"
"10237",2013-11-13,20365167,"southwestern pond turtle"
"10238",2013-11-12,20365167,"southwestern pond turtle"
"10239",2013-08-06,20365167,"southwestern pond turtle"
"10240",2013-06-12,20365167,"southwestern pond turtle"
"10241",2013-06-11,20365167,"southwestern pond turtle"
"10242",2013-03-07,20365167,"southwestern pond turtle"
"10243",2012-11-13,20365167,"southwestern pond turtle"
"10244",2012-08-15,20365167,"southwestern pond turtle"
"10245",2012-07-13,20365167,"southwestern pond turtle"
"10247",2012-04-10,20365167,"southwestern pond turtle"
"10249",2012-03-13,20365167,"southwestern pond turtle"
"10251",2012-02-22,20365167,"southwestern pond turtle"
"10253",2012-02-21,20365167,"southwestern pond turtle"
"10255",2012-01-11,20365167,"southwestern pond turtle"
"10256",2011-11-10,20365167,"southwestern pond turtle"
"10257",2011-09-20,20365167,"southwestern pond turtle"
"10258",2011-07-13,20365167,"southwestern pond turtle"
"10260",2011-06-15,20365167,"southwestern pond turtle"
"10262",2011-05-24,20365167,"southwestern pond turtle"
"10264",2011-05-15,20365167,"southwestern pond turtle"
"10265",2011-02-09,20365167,"southwestern pond turtle"
"10266",2010-07-06,20365167,"southwestern pond turtle"
"10268",2010-05-18,20365167,"southwestern pond turtle"
"10269",2009-09-22,20365167,"southwestern pond turtle"
"10270",2009-08-18,20365167,"southwestern pond turtle"
"10271",2009-07-29,20365167,"southwestern pond turtle"
"10272",2009-07-28,20365167,"southwestern pond turtle"
"10274",2008-06-10,20365167,"southwestern pond turtle"
"10276",2007-05-09,20365167,"southwestern pond turtle"
"10277",2017-07-10,20364685,"southwestern pond turtle"
"10278",2005-03-01,20365193,"rainbow trout"
"10279",2005-06-01,20365193,"rainbow trout"
"10280",2005-11-01,20365193,"rainbow trout"
"10281",2008-03-01,20365193,"rainbow trout"
"10282",2008-06-01,20365193,"rainbow trout"
"10283",2008-11-01,20365193,"rainbow trout"
"10284",2009-03-01,20365193,"rainbow trout"
"10285",2009-06-01,20365193,"rainbow trout"
"10286",2009-11-01,20365193,"rainbow trout"
"10287",2010-03-01,20365193,"rainbow trout"
"10288",2010-06-01,20365193,"rainbow trout"
"10289",2010-11-01,20365193,"rainbow trout"
"10290",2012-03-01,20365193,"rainbow trout"
"10291",2012-06-01,20365193,"rainbow trout"
"10292",2012-11-01,20365193,"rainbow trout"
"10293",2013-03-01,20365193,"rainbow trout"
"10294",2013-06-01,20365193,"rainbow trout"
"10295",2013-11-01,20365193,"rainbow trout"
"10296",2014-03-01,20365193,"rainbow trout"
"10297",2014-06-01,20365193,"rainbow trout"
"10298",2014-11-01,20365193,"rainbow trout"
"10299",2015-03-01,20365193,"rainbow trout"
